date,from_bank,transaction_id,to_bank,to_account,sender,receiver,amount,currency,transaction_type,is_laundering,risk_score,risk_level,fraud_pattern,flag_round_amount,flag_high_value,flag_currency_mismatch,flag_velocity,flag_reinvestment
01-09-22 00:28,10,8043AF3F0,12803,805CD6070,Partnership #10231,Partnership #10230,4811.96,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,3211,80044A870,3211,80044A870,Sole Proprietorship #687,Sole Proprietorship #687,2302.7,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 10:47,1068,80089C6A0,1068,80089C6A0,Corporation #41514,Corporation #41514,14632617.71,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:06,3561,800331750,3561,800331750,Corporation #269,Corporation #269,715.36,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:10,3144,804AF5D40,132554,810DE8290,Corporation #7007,Sole Proprietorship #8327,21.03,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 17:09,12,802BCA6B0,12,802BCA6B0,Sole Proprietorship #5788,Sole Proprietorship #5788,138475.8,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:10,10,800059840,10,800059840,Sole Proprietorship #38,Sole Proprietorship #38,401.34,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:15,1244,8.01E+06,1244,8.01E+06,Corporation #1374,Corporation #1374,551077.33,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:25,513,8002C6880,1362,8004CA3C0,Corporation #234,Corporation #500,9768.65,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:26,513,800772CA0,513,800772CA0,Corporation #926,Corporation #926,16.45,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 08:09,1601,80076D550,1601,80076D550,Partnership #49259,Partnership #49259,127979.62,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:16,3469,80038C1F0,1420,80038B700,Sole Proprietorship #357,Corporation #295,0.02,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:07,34336,801DFD150,22828,801DFD010,Partnership #4721,Partnership #4720,3224.36,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:27,1688,8003F93C0,2843,800ACFDC0,Corporation #1366,Sole Proprietorship #1650,1903.95,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:24,1729,8004C7620,1729,8004C7620,Partnership #748,Partnership #748,11.76,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:19,1,8002BCC60,1,8002BCC60,Partnership #313,Partnership #313,9025.85,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 01:16,16136,8043F1850,16136,8043F1850,Partnership #8467,Partnership #8467,53488.95,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:04,3486,800300620,3486,800300620,Sole Proprietorship #750,Sole Proprietorship #750,16680.76,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 16:24,1292,8003ED680,1292,8003ED680,Partnership #14601,Partnership #14601,459361.41,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1068,800829A50,1068,800829A50,Sole Proprietorship #1291,Sole Proprietorship #1291,20384.38,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:05,10,8005EEFF0,10,8005EEFF0,Corporation #1379,Corporation #1379,3.42,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:25,3370,8009ED140,1412,8009ED320,Sole Proprietorship #1514,Sole Proprietorship #1515,173.26,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:00,34736,801BF5CB0,3144,801C3DD00,Partnership #4495,Sole Proprietorship #4274,8319.52,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,1068,800A81C20,1068,800A81C20,Sole Proprietorship #1601,Sole Proprietorship #1601,11.75,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:11,10,8004AB200,13037,812F3B060,Sole Proprietorship #16136,Sole Proprietorship #3536,134.21,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:13,35758,803313CF0,12719,803313D40,Corporation #5366,Partnership #6974,434.54,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 12:56,1,801949BB0,1,801949BB0,Corporation #3108,Corporation #3108,56748.43,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:23,4403,804277460,215064,8.13E+06,Sole Proprietorship #3966,Partnership #8361,48.32,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 15:53,12,8001B1280,12,8001B1280,Sole Proprietorship #22224,Sole Proprietorship #22224,365029.66,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:25,23537,8027739B0,6010,803E2FE40,Corporation #4369,Sole Proprietorship #7541,5347.1,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:17,21174,804B37B81,13145,805C624F1,Country #1,Country #1,0.033475,Bitcoin,Bitcoin,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:27,1292,800300A30,220,8004518B0,Corporation #251,Corporation #518,2066.18,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:01,11157,8.01E+06,11157,8.01E+06,Corporation #1211,Corporation #1211,528106.83,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 07:14,1241,80198FAB0,1241,80198FAB0,Partnership #8227,Partnership #8227,341016.07,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 21:59,15,803B24460,15,803B24460,Corporation #29514,Corporation #29514,1029088.6,Yen,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:02,1,80005AB30,1,8000EBF70,Partnership #42,Sole Proprietorship #45,310.47,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:08,795,8006F0770,795,8006F0770,Sole Proprietorship #1097,Sole Proprietorship #1097,48563.79,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:03,1,800847970,1,800847970,Sole Proprietorship #1321,Sole Proprietorship #1321,77482.4,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
02-09-22 13:12,17222,8040162D0,17222,8040162D0,Partnership #8147,Partnership #8147,88918.81,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 02:47,4523,801DB38E0,4523,801DB38E0,Sole Proprietorship #39571,Sole Proprietorship #39571,98569.75,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:13,10,8.00E+15,10,8.00E+15,Sole Proprietorship #308,Sole Proprietorship #308,7.13,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 02:52,1674,8003DA460,1674,8003DA460,Sole Proprietorship #435,Sole Proprietorship #435,304214.41,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 07:23,110603,80678A430,110603,80678A430,Partnership #11023,Partnership #11023,65213.46,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:07,1665,800DC6B20,2824,801389B20,Corporation #2527,Corporation #2526,27587.32,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:25,1688,8004B6320,1688,8004B6320,Sole Proprietorship #944,Sole Proprietorship #944,17.13,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 16:32,21568,8.08E+06,21568,8.08E+06,Sole Proprietorship #42238,Sole Proprietorship #42238,5314902.24,UK Pound,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:25,1292,8.01E+05,1292,8.01E+05,Sole Proprietorship #1171,Sole Proprietorship #1171,93455.39,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:08,39871,803AE4FE0,2439,803AE4BE0,Sole Proprietorship #7277,Sole Proprietorship #7278,18515.36,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 09:46,2845,807CB62E0,2845,807CB62E0,Sole Proprietorship #11750,Sole Proprietorship #11750,245079.57,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:26,10,8001523C0,2843,8005AC9B0,Corporation #60,Sole Proprietorship #841,57937.58,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:17,2947,802890EE0,11157,8041EFB90,Sole Proprietorship #5509,Corporation #6464,3635.54,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:29,908,800852160,1124,8008521B0,Corporation #1060,Corporation #1061,17611097,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:03,513,8004A3840,513,8004A3840,Sole Proprietorship #633,Sole Proprietorship #633,8.26,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:12,1420,8004E3590,1420,8004E3590,Corporation #531,Corporation #531,11.21,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 13:29,212789,804AA7620,212789,804AA7620,Partnership #32733,Partnership #32733,109367.53,Rupee,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:01,11474,800A9C5A0,11474,800A9C5A0,Corporation #1333,Corporation #1333,99462.96,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:05,32012,80394A280,1853,80394C430,Partnership #7645,Sole Proprietorship #1954,9245.62,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 09:13,18067,803579180,18067,803579180,Partnership #46307,Partnership #46307,63732001.78,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:07,1665,8003A7970,1665,8003A7970,Sole Proprietorship #392,Sole Proprietorship #392,12.15,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:00,11471,800A70BD0,11471,800A70BD0,Sole Proprietorship #1588,Sole Proprietorship #1588,1545111.88,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:03,220,800456BE0,23833,804524FD0,Partnership #6896,Partnership #643,30.59,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 23:13,3,804F39180,3,804F39180,Partnership #31413,Partnership #31413,10861137.14,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 17:19,21258,809C25AE0,21258,809C25AE0,Sole Proprietorship #44308,Sole Proprietorship #44308,2253413.93,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:28,220,800222140,220,800222140,Partnership #248,Partnership #248,18.12,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 09:51,219077,8078A15F0,219077,8078A15F0,Corporation #43115,Corporation #43115,488349.69,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:24,1467,8003ADF40,10,800B45480,Sole Proprietorship #396,Partnership #1804,549580.58,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:10,220,8001C8C50,1420,8003093C0,Sole Proprietorship #176,Partnership #350,94.04,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:00,20822,80B76C070,20822,80B76C070,Corporation #27061,Corporation #27061,49743543.01,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:16,1292,8001E95B0,2843,80075CF00,Corporation #908,Sole Proprietorship #1175,191953.86,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:19,1420,8004ACF20,1420,8004ACF20,Partnership #683,Partnership #683,143254.65,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:20,32622,800F32550,513,800F32D00,Partnership #2478,Partnership #2479,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:01,11899,805DDA820,21575,80F2FAA20,Partnership #10323,Partnership #10328,37.57,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:28,4242,8023AAD30,2627,802686D30,Partnership #3737,Sole Proprietorship #5320,5195.44,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:22,1,80015E3C0,1,80015E3C0,Partnership #124,Partnership #124,13.67,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:05,1601,8005B4E90,1601,8005B4E90,Sole Proprietorship #1338,Sole Proprietorship #1338,584.67,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 06:51,6075,802860C40,6075,802860C40,Sole Proprietorship #5494,Sole Proprietorship #5494,346377.97,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,1411,8009953B0,1411,8009953B0,Corporation #1220,Corporation #1220,3306841.63,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:08,35403,8038DEB20,21258,8038DE530,Corporation #5656,Partnership #7636,49074.13,US Dollar,Wire,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:09,701,800443500,701,800443500,Corporation #437,Corporation #437,10.96,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 00:43,1292,80407A3D0,1292,80407A3D0,Sole Proprietorship #7665,Sole Proprietorship #7665,8650678.6,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 02:21,16586,8059FB490,16586,8059FB490,Corporation #40583,Corporation #40583,96770504.57,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,220,800831DE0,220,800831DE0,Sole Proprietorship #1298,Sole Proprietorship #1298,380865.77,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 19:26,1292,801324AD0,1292,801324AD0,Sole Proprietorship #40552,Sole Proprietorship #40552,137278.43,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:21,34871,801CFC8A0,3229,801CFCCA0,Sole Proprietorship #4337,Corporation #3153,390.98,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 13:15,2053,8033A1CF0,2053,8033A1CF0,Partnership #7025,Partnership #7025,10311307.93,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 00:33,21745,800B93BE0,21745,800B93BE0,Corporation #20561,Corporation #20561,343310.57,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,1,800223230,1,800223230,Partnership #245,Partnership #245,7221.1,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:14,1420,80047EA20,1420,80047EA20,Sole Proprietorship #608,Sole Proprietorship #608,18.08,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:26,1362,8006B5150,1362,8006B5150,Corporation #126,Corporation #126,62504.85,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
02-09-22 12:18,28255,80445C110,28255,80445C110,Corporation #6389,Corporation #6389,1915789.07,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:24,12,8.00E+06,12,8.00E+06,Partnership #580,Partnership #580,17.87,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 06:14,1411,800A70310,1411,800A70310,Corporation #45520,Corporation #45520,88636.37,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:29,513,800648A10,45951,81301A010,Partnership #1021,Sole Proprietorship #957,19.48,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 06:17,26024,803BF75A0,26024,803BF75A0,Sole Proprietorship #7314,Sole Proprietorship #7314,504680.16,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:16,1665,8003E4940,1665,8003E4940,Sole Proprietorship #467,Sole Proprietorship #467,4.68,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:26,1,800776160,1,800776160,Corporation #938,Corporation #938,279719.45,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:29,10,800599230,10,800599230,Corporation #599,Corporation #599,8.49,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:04,1,8001142C0,220,800102D10,Corporation #37,Sole Proprietorship #87,25159.4,US Dollar,ACH,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 08:53,2952,80122B180,2952,80122B180,Partnership #9023,Partnership #9023,2543211.63,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,1688,800A76240,1688,800A76240,Corporation #1298,Corporation #1298,15.37,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,1601,800417F20,1601,800417F20,Partnership #556,Partnership #556,1431.89,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:12,1,8003E1C00,1,8003E1C00,Corporation #376,Corporation #376,3.57,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 05:45,1420,800A70E10,1420,800A70E10,Partnership #1688,Partnership #1688,1085646.72,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 02:40,13057,806606710,13057,806606710,Partnership #26114,Partnership #26114,50185.89,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:14,220,8001576B0,1292,8004572B0,Corporation #420,Partnership #601,7019.55,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:02,1,80024DDD0,10,8005B6BD0,Sole Proprietorship #853,Sole Proprietorship #854,50194,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:21,1362,80025B860,220,800423C60,Sole Proprietorship #249,Partnership #563,7241.03,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 15:50,14663,8030BE460,14663,8030BE460,Corporation #23393,Corporation #23393,74320.15,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:12,1,8002584D0,1,8002584D0,Sole Proprietorship #248,Sole Proprietorship #248,4.26,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 02:38,18902,8.04E+45,18902,8.04E+45,Corporation #9740,Corporation #9740,653612.48,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 05:53,29089,806C6F310,29089,806C6F310,Sole Proprietorship #44990,Sole Proprietorship #44990,57044.89,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:09,1292,8006A3890,121303,80A3C7390,Corporation #4,Corporation #3190,192.83,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:05,1601,800472040,1601,800472040,Sole Proprietorship #596,Sole Proprietorship #596,10587.91,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 11:15,1467,800268ED0,1467,800268ED0,Corporation #31984,Corporation #31984,1151835.43,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:13,10,800401720,10,800401720,Sole Proprietorship #696,Sole Proprietorship #696,7.96,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:24,34069,8021C6610,1688,8021C6570,Partnership #2304,Corporation #3810,18000.76,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:12,14325,803746950,27444,8.04E+75,Partnership #4387,Sole Proprietorship #7061,2586,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:26,513,80068E870,513,80068E870,Corporation #774,Corporation #774,1200.01,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
02-09-22 01:50,2845,801BDB210,2845,801BDB210,Partnership #4434,Partnership #4434,3407246.45,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:02,33420,801565340,21550,801563B70,Partnership #3426,Sole Proprietorship #3301,56.75,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:07,1,8000EBF70,12,8.00E+06,Sole Proprietorship #45,Partnership #93,2781.93,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:25,10,80042F640,2843,802C6BE90,Corporation #7326,Partnership #769,22.5,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 15:45,2454,803BE7020,2454,803BE7020,Partnership #7790,Partnership #7790,812348.4,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:02,701,8001D26A0,701,8001D26A0,Sole Proprietorship #605,Sole Proprietorship #605,17.67,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 03:54,21918,800AC7220,21918,800AC7220,Corporation #20528,Corporation #20528,76919.93,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,1,800143B00,513,8003231B0,Corporation #54,Sole Proprietorship #315,196.33,US Dollar,Cash,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:27,1588,80032E6E0,701,80046CF30,Partnership #378,Partnership #626,6061.78,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:05,1292,8003362A0,1292,8003362A0,Sole Proprietorship #331,Sole Proprietorship #331,16.19,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:06,2843,800612390,2843,800612390,Sole Proprietorship #936,Sole Proprietorship #936,10.45,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:25,10,8006D5540,10,8006D5540,Corporation #825,Corporation #825,21750.77,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:25,908,8006B60E0,908,8006B60E0,Partnership #1138,Partnership #1138,19.17,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 14:32,21575,80340DA30,21575,80340DA30,Partnership #166,Partnership #166,87367545.96,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:04,32287,8011E13F0,22345,8011E11C0,Sole Proprietorship #2813,Sole Proprietorship #2812,8670.2,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:27,11474,800B358F0,11474,800B358F0,Sole Proprietorship #1710,Sole Proprietorship #1710,11.09,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:10,1467,8004A06B0,1467,8004A06B0,Corporation #472,Corporation #472,815187.62,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:12,1420,800A624A0,1420,800A624A0,Corporation #1291,Corporation #1291,12.63,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:27,1362,80061F550,1362,80061F550,Partnership #1004,Partnership #1004,9244.41,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:06,23833,802E04A80,16031,80BFE5C20,Sole Proprietorship #6004,Sole Proprietorship #6010,4.24,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:09,11318,80087A050,11318,80087A050,Sole Proprietorship #1350,Sole Proprietorship #1350,4.06,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:03,11813,800D280B0,11296,8012D8F30,Corporation #1699,Sole Proprietorship #2984,7104.85,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
